Timestamps,wc2-absolute,wc3-absolute,wc1-absolute,wc2-relative,wc3-relative,wc1-relative
1566553159,16,27,0,0.37209302325581395,0.627906976744186,0
1566553160,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553161,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553162,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553163,24,18,0,0.5714285714285714,0.42857142857142855,0
1566553164,24,18,0,0.5714285714285714,0.42857142857142855,0
1566553165,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553166,27,16,0,0.627906976744186,0.37209302325581395,0
1566553167,25,16,0,0.6097560975609756,0.3902439024390244,0
1566553168,18,25,0,0.4186046511627907,0.5813953488372093,0
1566553169,15,26,0,0.36585365853658536,0.6341463414634146,0
1566553170,21,22,0,0.4883720930232558,0.5116279069767442,0
1566553171,22,20,0,0.5238095238095238,0.47619047619047616,0
1566553172,21,20,0,0.5121951219512195,0.4878048780487805,0
1566553173,16,27,0,0.37209302325581395,0.627906976744186,0
1566553174,13,29,0,0.30952380952380953,0.6904761904761905,0
1566553175,21,21,0,0.5,0.5,0
1566553176,23,18,0,0.5609756097560976,0.43902439024390244,0
1566553177,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553178,17,26,0,0.3953488372093023,0.6046511627906976,0
1566553179,19,21,0,0.475,0.525,0
1566553180,23,21,0,0.5227272727272727,0.4772727272727273,0
1566553181,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553182,20,23,0,0.46511627906976744,0.5348837209302325,0
1566553183,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553184,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553185,26,16,0,0.6190476190476191,0.38095238095238093,0
1566553186,19,23,0,0.4523809523809524,0.5476190476190477,0
1566553187,24,17,0,0.5853658536585366,0.4146341463414634,0
1566553188,27,16,0,0.627906976744186,0.37209302325581395,0
1566553189,21,20,0,0.5121951219512195,0.4878048780487805,0
1566553190,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553191,22,21,0,0.5116279069767442,0.4883720930232558,0
1566553192,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553193,19,23,0,0.4523809523809524,0.5476190476190477,0
1566553194,19,23,0,0.4523809523809524,0.5476190476190477,0
1566553195,21,22,0,0.4883720930232558,0.5116279069767442,0
1566553196,22,20,0,0.5238095238095238,0.47619047619047616,0
1566553197,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553198,22,19,0,0.5365853658536586,0.4634146341463415,0
1566553199,22,21,0,0.5116279069767442,0.4883720930232558,0
1566553200,15,25,0,0.375,0.625,0
1566553201,23,21,0,0.5227272727272727,0.4772727272727273,0
1566553202,16,24,0,0.4,0.6,0
1566553203,24,19,0,0.5581395348837209,0.4418604651162791,0
1566553204,23,20,0,0.5348837209302325,0.46511627906976744,0
1566553205,20,22,0,0.47619047619047616,0.5238095238095238,0
1566553206,15,25,0,0.375,0.625,0
1566553207,22,21,0,0.5116279069767442,0.4883720930232558,0
1566553208,20,22,0,0.47619047619047616,0.5238095238095238,0
1566553209,25,18,0,0.5813953488372093,0.4186046511627907,0
1566553210,20,21,0,0.4878048780487805,0.5121951219512195,0
1566553211,14,26,0,0.35,0.65,0
1566553212,20,23,0,0.46511627906976744,0.5348837209302325,0
1566553213,22,22,0,0.5,0.5,0
1566553214,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553215,15,27,0,0.35714285714285715,0.6428571428571429,0
1566553216,20,21,0,0.4878048780487805,0.5121951219512195,0
1566553217,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553218,24,19,0,0.5581395348837209,0.4418604651162791,0
1566553219,15,26,0,0.36585365853658536,0.6341463414634146,0
1566553220,26,17,0,0.6046511627906976,0.3953488372093023,0
1566553221,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553222,16,27,0,0.37209302325581395,0.627906976744186,0
1566553223,20,21,0,0.4878048780487805,0.5121951219512195,0
1566553224,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553225,23,20,0,0.5348837209302325,0.46511627906976744,0
1566553226,20,20,0,0.5,0.5,0
1566553227,22,22,0,0.5,0.5,0
1566553228,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553229,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553230,22,21,0,0.5116279069767442,0.4883720930232558,0
1566553231,14,27,0,0.34146341463414637,0.6585365853658537,0
1566553232,23,18,0,0.5609756097560976,0.43902439024390244,0
1566553233,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553234,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553235,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553236,13,27,0,0.325,0.675,0
1566553237,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553238,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553239,19,24,0,0.4418604651162791,0.5581395348837209,0
1566553240,21,21,0,0.5,0.5,0
1566553241,19,23,0,0.4523809523809524,0.5476190476190477,0
1566553242,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553243,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553244,18,23,0,0.43902439024390244,0.5609756097560976,0
1566553245,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553246,18,25,0,0.4186046511627907,0.5813953488372093,0
1566553247,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553248,16,24,0,0.4,0.6,0
1566553249,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553250,15,26,0,0.36585365853658536,0.6341463414634146,0
1566553251,16,28,0,0.36363636363636365,0.6363636363636364,0
1566553252,18,23,0,0.43902439024390244,0.5609756097560976,0
1566553253,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553254,22,21,0,0.5116279069767442,0.4883720930232558,0
1566553255,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553256,18,24,0,0.42857142857142855,0.5714285714285714,0
1566553257,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553258,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553259,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553260,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553261,12,29,0,0.2926829268292683,0.7073170731707317,0
1566553262,17,24,0,0.4146341463414634,0.5853658536585366,0
1566553263,19,25,0,0.4318181818181818,0.5681818181818182,0
1566553264,18,25,0,0.4186046511627907,0.5813953488372093,0
1566553265,19,25,0,0.4318181818181818,0.5681818181818182,0
1566553266,12,29,0,0.2926829268292683,0.7073170731707317,0
1566553267,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553268,12,31,0,0.27906976744186046,0.7209302325581395,0
1566553269,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553270,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553271,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553272,11,30,0,0.2682926829268293,0.7317073170731707,0
1566553273,13,32,0,0.28888888888888886,0.7111111111111111,0
1566553274,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553275,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553276,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553277,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553278,21,22,0,0.4883720930232558,0.5116279069767442,0
1566553279,17,26,0,0.3953488372093023,0.6046511627906976,0
1566553280,14,30,0,0.3181818181818182,0.6818181818181818,0
1566553281,14,28,0,0.3333333333333333,0.6666666666666666,0
1566553282,17,26,0,0.3953488372093023,0.6046511627906976,0
1566553283,8,35,0,0.18604651162790697,0.813953488372093,0
1566553284,16,26,0,0.38095238095238093,0.6190476190476191,0
1566553285,13,32,0,0.28888888888888886,0.7111111111111111,0
1566553286,20,23,0,0.46511627906976744,0.5348837209302325,0
1566553287,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553288,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553289,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553290,13,28,0,0.3170731707317073,0.6829268292682927,0
1566553291,11,33,0,0.25,0.75,0
1566553292,7,37,0,0.1590909090909091,0.8409090909090909,0
1566553293,17,25,0,0.40476190476190477,0.5952380952380952,0
1566553294,7,35,0,0.16666666666666666,0.8333333333333334,0
1566553295,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553296,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553297,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553298,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553299,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553300,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553301,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553302,8,37,0,0.17777777777777778,0.8222222222222222,0
1566553303,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553304,12,31,0,0.27906976744186046,0.7209302325581395,0
1566553305,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553306,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553307,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553308,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553309,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553310,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553311,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553312,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553313,7,37,0,0.1590909090909091,0.8409090909090909,0
1566553314,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553315,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553316,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553317,11,33,0,0.25,0.75,0
1566553318,14,27,0,0.34146341463414637,0.6585365853658537,0
1566553319,14,30,0,0.3181818181818182,0.6818181818181818,0
1566553320,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553321,13,29,0,0.30952380952380953,0.6904761904761905,0
1566553322,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553323,12,29,0,0.2926829268292683,0.7073170731707317,0
1566553324,6,40,0,0.13043478260869565,0.8695652173913043,0
1566553325,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553326,12,31,0,0.27906976744186046,0.7209302325581395,0
1566553327,5,38,0,0.11627906976744186,0.8837209302325582,0
1566553328,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553329,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553330,7,35,0,0.16666666666666666,0.8333333333333334,0
1566553331,14,29,0,0.32558139534883723,0.6744186046511628,0
1566553332,15,29,0,0.3409090909090909,0.6590909090909091,0
1566553333,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553334,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553335,6,36,0,0.14285714285714285,0.8571428571428571,0
1566553336,12,31,0,0.27906976744186046,0.7209302325581395,0
1566553337,14,29,0,0.32558139534883723,0.6744186046511628,0
1566553338,9,32,0,0.21951219512195122,0.7804878048780488,0
1566553339,10,36,0,0.21739130434782608,0.782608695652174,0
1566553340,13,29,0,0.30952380952380953,0.6904761904761905,0
1566553341,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553342,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553343,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553344,8,33,0,0.1951219512195122,0.8048780487804879,0
1566553345,14,31,0,0.3111111111111111,0.6888888888888889,0
1566553346,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553347,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553348,12,31,0,0.27906976744186046,0.7209302325581395,0
1566553349,5,36,0,0.12195121951219512,0.8780487804878049,0
1566553350,12,33,0,0.26666666666666666,0.7333333333333333,0
1566553351,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553352,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553353,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553354,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553355,15,25,0,0.375,0.625,0
1566553356,5,39,0,0.11363636363636363,0.8863636363636364,0
1566553357,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553358,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553359,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553360,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553361,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553362,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553363,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553364,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553365,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553366,11,33,0,0.25,0.75,0
1566553367,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553368,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553369,6,38,0,0.13636363636363635,0.8636363636363636,0
1566553370,7,36,0,0.16279069767441862,0.8372093023255814,0
1566553371,11,33,0,0.25,0.75,0
1566553372,15,27,0,0.35714285714285715,0.6428571428571429,0
1566553373,5,39,0,0.11363636363636363,0.8863636363636364,0
1566553374,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553375,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553376,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553377,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553378,5,38,0,0.11627906976744186,0.8837209302325582,0
1566553379,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553380,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553381,8,33,0,0.1951219512195122,0.8048780487804879,0
1566553382,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553383,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553384,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553385,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553386,9,36,0,0.2,0.8,0
1566553387,13,32,0,0.28888888888888886,0.7111111111111111,0
1566553388,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553389,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553390,9,36,0,0.2,0.8,0
1566553391,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553392,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553393,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553394,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553395,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553396,12,35,0,0.2553191489361702,0.7446808510638298,0
1566553397,7,35,0,0.16666666666666666,0.8333333333333334,0
1566553398,6,39,0,0.13333333333333333,0.8666666666666667,0
1566553399,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553400,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553401,10,36,0,0.21739130434782608,0.782608695652174,0
1566553402,8,36,0,0.18181818181818182,0.8181818181818182,0
1566553403,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553404,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553405,11,33,0,0.25,0.75,0
1566553406,8,36,0,0.18181818181818182,0.8181818181818182,0
1566553407,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553408,13,32,0,0.28888888888888886,0.7111111111111111,0
1566553409,11,33,0,0.25,0.75,0
1566553410,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553411,11,29,0,0.275,0.725,0
1566553412,10,38,0,0.20833333333333334,0.7916666666666666,0
1566553413,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553414,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553415,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553416,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553417,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553418,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553419,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553420,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553421,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553422,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553423,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553424,7,36,0,0.16279069767441862,0.8372093023255814,0
1566553425,8,37,0,0.17777777777777778,0.8222222222222222,0
1566553426,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553427,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553428,12,33,0,0.26666666666666666,0.7333333333333333,0
1566553429,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553430,6,38,0,0.13636363636363635,0.8636363636363636,0
1566553431,11,33,0,0.25,0.75,0
1566553432,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553433,6,33,0,0.15384615384615385,0.8461538461538461,0
1566553434,9,39,0,0.1875,0.8125,0
1566553435,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553436,15,30,0,0.3333333333333333,0.6666666666666666,0
1566553437,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553438,7,36,0,0.16279069767441862,0.8372093023255814,0
1566553439,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553440,10,37,0,0.2127659574468085,0.7872340425531915,0
1566553441,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553442,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553443,9,36,0,0.2,0.8,0
1566553444,5,39,0,0.11363636363636363,0.8863636363636364,0
1566553445,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553446,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553447,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553448,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553449,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553450,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553451,12,34,0,0.2608695652173913,0.7391304347826086,0
1566553452,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553453,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553454,8,36,0,0.18181818181818182,0.8181818181818182,0
1566553455,8,36,0,0.18181818181818182,0.8181818181818182,0
1566553456,6,37,0,0.13953488372093023,0.8604651162790697,0
1566553457,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553458,9,37,0,0.1956521739130435,0.8043478260869565,0
1566553459,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553460,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553461,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553462,5,41,0,0.10869565217391304,0.8913043478260869,0
1566553463,12,30,0,0.2857142857142857,0.7142857142857143,0
1566553464,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553465,16,29,0,0.35555555555555557,0.6444444444444445,0
1566553466,7,36,0,0.16279069767441862,0.8372093023255814,0
1566553467,9,36,0,0.2,0.8,0
1566553468,8,34,0,0.19047619047619047,0.8095238095238095,0
1566553469,8,38,0,0.17391304347826086,0.8260869565217391,0
1566553470,6,37,0,0.13953488372093023,0.8604651162790697,0
1566553471,8,38,0,0.17391304347826086,0.8260869565217391,0
1566553472,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553473,12,32,0,0.2727272727272727,0.7272727272727273,0
1566553474,9,33,0,0.21428571428571427,0.7857142857142857,0
1566553475,9,37,0,0.1956521739130435,0.8043478260869565,0
1566553476,9,34,0,0.20930232558139536,0.7906976744186046,0
1566553477,7,37,0,0.1590909090909091,0.8409090909090909,0
1566553478,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553479,9,36,0,0.2,0.8,0
1566553480,6,37,0,0.13953488372093023,0.8604651162790697,0
1566553481,16,27,0,0.37209302325581395,0.627906976744186,0
1566553482,7,39,0,0.15217391304347827,0.8478260869565217,0
1566553483,5,39,0,0.11363636363636363,0.8863636363636364,0
1566553484,8,36,0,0.18181818181818182,0.8181818181818182,0
1566553485,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553486,9,36,0,0.2,0.8,0
1566553487,14,30,0,0.3181818181818182,0.6818181818181818,0
1566553488,11,33,0,0.25,0.75,0
1566553489,11,33,0,0.25,0.75,0
1566553490,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553491,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553492,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553493,13,30,0,0.3023255813953488,0.6976744186046512,0
1566553494,8,37,0,0.17777777777777778,0.8222222222222222,0
1566553495,9,36,0,0.2,0.8,0
1566553496,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553497,9,36,0,0.2,0.8,0
1566553498,11,31,0,0.2619047619047619,0.7380952380952381,0
1566553499,11,34,0,0.24444444444444444,0.7555555555555555,0
1566553500,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553501,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553502,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553503,6,38,0,0.13636363636363635,0.8636363636363636,0
1566553504,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553505,14,31,0,0.3111111111111111,0.6888888888888889,0
1566553506,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553507,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553508,13,33,0,0.2826086956521739,0.717391304347826,0
1566553509,10,32,0,0.23809523809523808,0.7619047619047619,0
1566553510,12,33,0,0.26666666666666666,0.7333333333333333,0
1566553511,11,32,0,0.2558139534883721,0.7441860465116279,0
1566553512,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553513,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553514,10,33,0,0.23255813953488372,0.7674418604651163,0
1566553515,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553516,15,31,0,0.32608695652173914,0.6739130434782609,0
1566553517,7,39,0,0.15217391304347827,0.8478260869565217,0
1566553518,7,36,0,0.16279069767441862,0.8372093023255814,0
1566553519,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553520,18,27,0,0.4,0.6,0
1566553521,9,36,0,0.2,0.8,0
1566553522,13,33,0,0.2826086956521739,0.717391304347826,0
1566553523,9,35,0,0.20454545454545456,0.7954545454545454,0
1566553524,12,33,0,0.26666666666666666,0.7333333333333333,0
1566553525,10,36,0,0.21739130434782608,0.782608695652174,0
1566553526,8,37,0,0.17777777777777778,0.8222222222222222,0
1566553527,14,31,0,0.3111111111111111,0.6888888888888889,0
1566553528,14,31,0,0.3111111111111111,0.6888888888888889,0
1566553529,10,35,0,0.2222222222222222,0.7777777777777778,0
1566553530,17,27,0,0.38636363636363635,0.6136363636363636,0
1566553531,4,42,0,0.08695652173913043,0.9130434782608695,0
1566553532,15,28,0,0.3488372093023256,0.6511627906976745,0
1566553533,7,40,0,0.14893617021276595,0.851063829787234,0
1566553534,10,34,0,0.22727272727272727,0.7727272727272727,0
1566553535,13,31,0,0.29545454545454547,0.7045454545454546,0
1566553536,14,32,0,0.30434782608695654,0.6956521739130435,0
1566553537,11,35,0,0.2391304347826087,0.7608695652173914,0
1566553538,7,38,0,0.15555555555555556,0.8444444444444444,0
1566553539,6,39,0,0.13333333333333333,0.8666666666666667,0
1566553540,15,30,0,0.3333333333333333,0.6666666666666666,0
1566553541,12,33,0,0.26666666666666666,0.7333333333333333,0
1566553542,17,27,0,0.38636363636363635,0.6136363636363636,0
